State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,State Name,County Name,City Name,CBSA Name,Date of Last Change,Location 1
49,3,3,61102,1,NAD83,Wind Direction - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE,2006,Degrees Compass,No Events,8731,100,364,365,0,29,,,Certification not required,3,162.476979,98.192351,360,4/5/2006 3:00,360,6/19/2006 18:00,360,7/10/2006 17:00,360,9/8/2006 13:00,352,346,327,298,244,147,53,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,113,93,113,122,0,9,2,2,Certification not required,0,8.041593,6.782392,41.7,12/22/2006 0:00,39.9,1/26/2006 0:00,28.5,4/29/2006 0:00,24.7,12/7/2006 0:00,39.9,28.5,22.6,15.5,9.1,6.6,2.5,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,113,93,113,122,0,9,2,2,Certification not required,0,8.041593,6.782392,41.7,12/22/2006 0:00,39.9,1/26/2006 0:00,28.5,4/29/2006 0:00,24.7,12/7/2006 0:00,39.9,28.5,22.6,15.5,9.1,6.6,2.5,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,113,93,113,122,0,9,,,Certification not required,0,8.041593,6.782392,41.7,12/22/2006 0:00,39.9,1/26/2006 0:00,28.5,4/29/2006 0:00,24.7,12/7/2006 0:00,39.9,28.5,22.6,15.5,9.1,6.6,2.5,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2013,Quarterly Means of Daily Means,Multiple Methods Used,2006,Micrograms/cubic meter (LC),No Events,113,93,113,122,0,9,,,Certification not required,0,8.041593,6.782392,41.7,12/22/2006 0:00,39.9,1/26/2006 0:00,28.5,4/29/2006 0:00,24.7,12/7/2006 0:00,39.9,28.5,22.6,15.5,9.1,6.6,2.5,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,7001,44201,1,NAD27,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2006,Parts per million,No Events,3230,86,131,153,0,1066,0,0,Certification not required,0,0.063137,0.009043,0.082,6/12/2006 17:00,0.081,7/14/2006 12:00,0.081,8/19/2006 16:00,0.08,7/18/2006 13:00,0.081,0.081,0.079,0.073,0.07,0.063,0.052,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2006,Parts per million,No Events,3229,85,130,153,0,0,0,0,Certification not required,0,0.058023,0.008489,0.076,7/14/2006 11:00,0.076,7/15/2006 10:00,0.076,7/20/2006 10:00,0.076,7/22/2006 11:00,0.076,0.076,0.072,0.067,0.064,0.059,0.049,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2006,Parts per million,No Events,3229,86,131,153,0,0,5,5,Certification not required,0,0.058183,0.008653,0.079,6/12/2006 9:00,0.076,7/14/2006 11:00,0.076,7/15/2006 10:00,0.076,7/20/2006 10:00,0.076,0.076,0.073,0.067,0.064,0.059,0.049,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",8/4/2012 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61101,1,NAD27,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2006,Knots,No Events,7064,81,281,365,0,1696,,,Certification not required,311,5.121673,3.683258,24.3,4/16/2006 13:00,23.4,2/28/2006 7:00,21.7,3/25/2006 20:00,21.7,4/23/2006 16:00,16.5,14.8,12.2,10.4,6.9,4.3,1.7,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61104,1,NAD27,Wind Direction - Resultant,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2006,Degrees Compass,No Events,8229,94,341,365,0,531,,,Certification not required,35,224.844908,107.250494,359,1/6/2006 8:00,359,1/22/2006 20:00,359,1/26/2006 13:00,359,2/6/2006 15:00,358,356,351,344,327,233,44,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62101,1,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELEC. OR MACH. AVG. LEVEL 1,2006,Degrees Fahrenheit,No Events,8325,95,345,365,0,435,,,Certification not required,0,49.132372,20.108249,99,7/16/2006 15:00,99,7/16/2006 16:00,99,7/17/2006 14:00,99,7/17/2006 15:00,91,90,84,79,64,46,27,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62201,1,NAD27,Relative Humidity ,1 HOUR,,Observed Values,INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM,2006,Percent relative humidity,No Events,8277,94,343,365,0,483,,,Certification not required,0,54.900205,23.82353,99,1/11/2006 16:00,99,1/11/2006 17:00,99,1/11/2006 18:00,99,1/18/2006 8:00,97,95,90,86,75,57,21,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,63301,1,NAD27,Solar radiation,1 HOUR,,Observed Values,INSTRUMENTAL - PYRANOMETER,2006,Langleys/minute,No Events,8325,95,345,365,0,435,,,Certification not required,4160,0.276573,0.398643,1.48,5/14/2006 11:00,1.48,5/30/2006 11:00,1.47,6/12/2006 12:00,1.47,6/26/2006 12:00,1.37,1.32,1.19,0.97,0.48,0.01,0.005,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,64101,1,NAD27,Barometric pressure,1 HOUR,,Observed Values,INSTRUMENTAL - BAROMETRIC SENSOR,2006,Millibars,No Events,8325,95,345,365,0,435,,,Certification not required,0,862.925057,6.058521,882.6,1/5/2006 5:00,882.6,1/5/2006 6:00,882.6,1/5/2006 7:00,882.6,1/5/2006 8:00,878.6,875.9,873.2,870.6,866.6,862.6,854.6,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,65102,1,NAD27,Rain/melt precipitation,1 HOUR,,Observed Values,Heated Tipping Bucket - Instrument,2006,Inches (rainfall),No Events,8275,94,343,365,0,485,,,Certification not required,8177,0.005717,0.011001,0.75,9/8/2006 16:00,0.35,9/8/2006 15:00,0.2,4/5/2006 12:00,0.2,9/15/2006 7:00,0.04,0.005,0.005,0.005,0.005,0.005,0.005,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68101,1,NAD27,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2006,Percent,No Events,90,74,90,122,0,0,,,Certification not required,27,0.160556,0.170177,1.2,11/10/2006 0:00,0.8,9/29/2006 0:00,0.7,7/25/2006 0:00,0.6,7/13/2006 0:00,1.2,0.8,0.5,0.2,0.2,0.1,0.05,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68101,2,NAD27,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2006,Percent,No Events,48,79,48,61,0,0,,,Certification not required,11,0.155208,0.082668,0.3,6/4/2006 0:00,0.3,9/14/2006 0:00,0.3,9/20/2006 0:00,0.3,10/2/2006 0:00,0.3,0.3,0.3,0.3,0.2,0.2,0.05,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68102,1,NAD27,Sample Volume,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2006,Cubic meter,No Events,90,74,90,122,0,0,,,Certification not required,0,23.973333,0.113968,24,1/2/2006 0:00,24,1/5/2006 0:00,24,1/11/2006 0:00,24,1/14/2006 0:00,24,24,24,24,24,24,24,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68102,2,NAD27,Sample Volume,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2006,Cubic meter,No Events,48,79,48,61,0,0,,,Certification not required,0,24,0,24,1/5/2006 0:00,24,1/11/2006 0:00,24,1/17/2006 0:00,24,1/23/2006 0:00,24,24,24,24,24,24,24,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68103,1,NAD27,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2006,Degrees Centigrade,No Events,90,74,90,122,0,0,,,Certification not required,0,3.24,8.377026,18.6,7/25/2006 0:00,17.7,7/19/2006 0:00,17.7,7/22/2006 0:00,16.7,7/16/2006 0:00,18.6,17.7,15.7,13.8,10.3,3,-7.4,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68103,2,NAD27,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2006,Degrees Centigrade,No Events,48,79,48,61,0,0,,,Certification not required,0,2.7375,8.054459,17,7/22/2006 0:00,16.5,7/16/2006 0:00,15.5,7/28/2006 0:00,14.6,7/4/2006 0:00,17,17,15.5,13.1,10.2,2.8,-7.9,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68104,1,NAD27,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2006,Degrees Centigrade,No Events,90,74,90,122,0,0,,,Certification not required,0,19.137778,12.256625,38.7,7/16/2006 0:00,38.2,7/19/2006 0:00,38.2,7/22/2006 0:00,38.2,7/28/2006 0:00,38.7,38.2,36.2,35.3,31.3,19.1,3.5,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68104,2,NAD27,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2006,Degrees Centigrade,No Events,48,79,48,61,0,0,,,Certification not required,0,18.53125,11.951732,38.5,7/22/2006 0:00,38,7/16/2006 0:00,38,7/28/2006 0:00,35.1,8/21/2006 0:00,38.5,38.5,38,34.6,30.2,19.5,2.3,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68105,1,NAD27,Ambient Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2006,Degrees Centigrade,No Events,90,74,90,122,0,0,,,Certification not required,0,11.338889,10.647885,30,7/22/2006 0:00,28.6,7/19/2006 0:00,28.5,7/16/2006 0:00,28.3,7/25/2006 0:00,30,28.6,28.2,25.1,21.4,10.8,-1.7,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68105,2,NAD27,Ambient Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2006,Degrees Centigrade,No Events,48,79,48,61,0,0,,,Certification not required,0,10.685417,10.195764,29.8,7/22/2006 0:00,28.1,7/16/2006 0:00,27.9,7/28/2006 0:00,24.2,8/21/2006 0:00,29.8,29.8,27.9,23.8,19.2,10.4,-1.7,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68106,1,NAD27,Sample Min Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2006,Millimeters (mercury),No Events,90,74,90,122,0,0,,,Certification not required,0,644.822222,5.159431,658,1/5/2006 0:00,655,1/23/2006 0:00,655,2/7/2006 0:00,653,2/10/2006 0:00,658,655,653,651,648,645,637,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68106,2,NAD27,Sample Min Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2006,Millimeters (mercury),No Events,48,79,48,61,0,0,,,Certification not required,0,644.520833,4.735514,658,1/5/2006 0:00,656,1/23/2006 0:00,653,2/10/2006 0:00,651,11/1/2006 0:00,658,658,653,650,647,645,638,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68107,1,NAD27,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2006,Millimeters (mercury),No Events,90,74,90,122,0,0,,,Certification not required,0,649.955556,4.390775,663,1/5/2006 0:00,659,2/10/2006 0:00,658,1/23/2006 0:00,658,6/25/2006 0:00,663,659,658,656,652,650,645,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68107,2,NAD27,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2006,Millimeters (mercury),No Events,48,79,48,61,0,0,,,Certification not required,0,649.520833,4.192138,662,1/5/2006 0:00,659,2/10/2006 0:00,658,1/23/2006 0:00,654,1/17/2006 0:00,662,662,658,654,652,650,645,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68108,1,NAD27,Sample Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2006,Millimeters (mercury),No Events,90,74,90,122,0,0,,,Certification not required,0,647.366667,4.693888,660,1/5/2006 0:00,657,1/23/2006 0:00,656,2/7/2006 0:00,656,2/10/2006 0:00,660,657,655,653,650,648,641,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68108,2,NAD27,Sample Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2006,Millimeters (mercury),No Events,48,79,48,61,0,0,,,Certification not required,0,647.125,4.344843,660,1/5/2006 0:00,657,1/23/2006 0:00,656,2/10/2006 0:00,652,9/26/2006 0:00,660,660,656,652,649,648,642,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68109,1,NAD27,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2006,Minutes,No Events,90,74,90,122,0,0,,,Certification not required,0,1438.455556,6.182907,1440,1/2/2006 0:00,1440,1/5/2006 0:00,1440,1/11/2006 0:00,1440,1/14/2006 0:00,1440,1440,1440,1440,1440,1440,1437,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68109,2,NAD27,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2006,Minutes,No Events,48,79,48,61,0,0,,,Certification not required,0,1440,0,1440,1/5/2006 0:00,1440,1/11/2006 0:00,1440,1/17/2006 0:00,1440,1/23/2006 0:00,1440,1440,1440,1440,1440,1440,1440,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",3/6/2010 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,88101,1,NAD27,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,90,74,90,122,0,0,0,0,Certification not required,0,5.032222,3.852092,25.2,7/4/2006 0:00,20.2,1/26/2006 0:00,16.8,8/24/2006 0:00,13.6,9/8/2006 0:00,25.2,20.2,10.2,8.9,6,4.5,1.9,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,88101,1,NAD27,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,90,74,90,122,0,0,0,0,Certification not required,0,5.032222,3.852092,25.2,7/4/2006 0:00,20.2,1/26/2006 0:00,16.8,8/24/2006 0:00,13.6,9/8/2006 0:00,25.2,20.2,10.2,8.9,6,4.5,1.9,WASHAKIE,Utah,Box Elder,Brigham City,"Brigham City, UT",6/10/2014 0:00,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
